motif,pred
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0.16516876220703125
Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0.08183002471923828
Neu5Ac(a2-3)4dGal(b1-4)[Fuc(a1-3)]GlcNAc,-0.27801036834716797
Gal(b1-4)GlcNAc(b1-3)[GlcNAc(b1-6)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc,-0.04058074951171875
Fuc(a1-2)[GalNAc(a1-3)]Gal(b1-3)GlcNAc(b1-2)Man(a1-3)[Fuc(a1-2)[GalNAc(a1-3)]Gal(b1-3)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,-0.060749053955078125
Fuc(a1-3)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc,0.02154541015625
Gal6S(b1-4)[Fuc(a1-3)]GlcNAc6S(b1-3)Gal(b1-4)Glc,-0.10206890106201172
Man(a1-3)Man(a1-6)[Man(a1-3)]Man,-0.02222442626953125
Glc(b1-4)[Xyl(a1-6)]Glc(b1-4)[Xyl(a1-6)]Glc(b1-4)Glc,-0.07986831665039062
Gal4S(b1-4)3-Anhydro-Gal2S(a1-3)Gal4S(b1-4)3-Anhydro-Gal(a1-3)Gal4S,-0.13053035736083984
GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,-0.13946533203125
Neu5Ac(a2-3)6dGal(b1-4)[Fuc(a1-3)]GlcNAc,-0.18505382537841797
Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[GlcNAc(b1-4)][Gal(b1-4)GlcNAc(b1-2)[GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,-0.14766216278076172
Fuc(a1-4)GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc,0.17140769958496094
